Region,SIP AGG,SIP Interface,StatusPhysical,StatusProtocol,Description,SIP VLAN,SIP VSI,SIP IP
NLZ,TARLAC-NL1576-AGGFMN-X16A-01,VE10/0/0.371,up,up,H248-371,371,H248-371,10.10.1.240/28
NLZ,TARLAC-NL1576-AGGFMN-X16A-01,VE10/0/0.375,up,up,H248-375,375,H248-375,10.10.3.0/28
NLZ,TARLAC-NL1576-AGGFMN-X16A-01,VE10/0/0.391,up,up,RTP-391,391,RTP-391,10.10.4.48/28
NLZ,TARLAC-NL1576-AGGFMN-X16A-01,VE10/0/0.397,up,up,H248-397,397,H248-397,10.10.3.64/28
NLZ,TARLAC-NL1576-AGGFMN-X16A-01,VE10/0/0.401,up,up,H248-401,401,H248-401,10.10.3.80/28
NLZ,TARLAC-NL1576-AGGFMN-X16A-01,VE10/0/0.413,up,up,H248-413,413,H248-413,10.10.5.0/28
NLZ,TARLAC-NL1576-AGGFMN-X16A-01,VE10/0/0.417,up,up,H248-417,417,H248-417,10.10.5.16/28
NLZ,TARLAC-NL1576-AGGFMN-X16A-01,VE10/0/0.423,up,up,H248-423,423,H248-423,10.10.5.32/28
NLZ,TARLAC-NL1576-AGGFMN-X16A-01,VE10/0/0.431,up,up,H248-431,431,H248-431,10.10.5.64/28
NLZ,TARLAC-NL1576-AGGFMN-X16A-01,VE10/0/0.487,up,up,RTP-487,487,RTP-487,10.10.6.80/28
NLZ,TARLAC-NL1576-AGGFMN-X16A-01,VE10/0/0.495,up,up,RTP-495,495,RTP-495,10.10.6.96/28
NLZ,TARLAC-NL1576-AGGFMN-X16A-01,VE10/0/0.499,up,up,RTP-499,499,RTP-499,10.10.6.112/28
NLZ,TARLAC-NL1576-AGGFMN-X16A-01,VE10/0/0.503,up,up,H248-503,503,H248-503,10.10.5.128/28
NLZ,TARLAC-NL1576-AGGFMN-X16A-01,VE10/0/0.507,up,up,H248-507,507,H248-507,10.10.5.144/28
NLZ,TARLAC-NL1576-AGGFMN-X16A-01,VE10/0/0.511,up,up,H248-511,511,H248-511,10.10.5.160/28
NLZ,TARLAC-NL1576-AGGFMN-X16A-01,VE10/0/0.515,up,up,H248-515,515,H248-515,10.10.5.176/28
NLZ,TARLAC-NL1576-AGGFMN-X16A-01,VE10/0/0.519,up,up,H248-519,519,H248-519,10.10.5.192/28
NLZ,TARLAC-NL1576-AGGFMN-X16A-01,VE10/0/0.523,up,up,H248-523,523,H248-523,10.10.5.208/28
NLZ,TARLAC-NL1576-AGGFMN-X16A-01,VE10/0/0.527,up,up,H248-527,527,H248-527,10.10.5.224/28
NLZ,TARLAC-NL1576-AGGFMN-X16A-01,VE10/0/0.531,up,up,H248-531,531,H248-531,10.10.5.240/28
NLZ,TARLAC-NL1576-AGGFMN-X16A-01,VE10/0/0.535,up,up,H248-535,535,H248-535,10.10.7.0/28
NLZ,TARLAC-NL1576-AGGFMN-X16A-01,VE10/0/0.539,up,up,H248-539,539,H248-539,10.10.7.16/28
NLZ,TARLAC-NL1576-AGGFMN-X16A-01,VE10/0/0.543,up,up,H248-543,543,H248-543,10.10.7.32/28
NLZ,TARLAC-NL1576-AGGFMN-X16A-01,VE10/0/0.547,up,up,H248-547,547,H248-547,10.10.7.48/28
NLZ,TARLAC-NL1576-AGGFMN-X16A-01,VE10/0/0.551,up,up,H248-551,551,H248-551,10.10.7.64/28
NLZ,TARLAC-NL1576-AGGFMN-X16A-01,VE10/0/0.555,up,up,H248-555,555,H248-555,10.10.7.80/28
NLZ,TARLAC-NL1576-AGGFMN-X16A-01,VE10/0/0.559,up,up,H248-559,559,H248-559,10.10.7.96/28
NLZ,TARLAC-NL1576-AGGFMN-X16A-01,VE10/0/0.563,up,up,H248-563,563,H248-563,10.10.7.112/28
NLZ,TARLAC-NL1576-AGGFMN-X16A-01,VE10/0/0.567,up,up,H248-567,567,H248-567,10.10.7.128/28
NLZ,TARLAC-NL1576-AGGFMN-X16A-01,VE10/0/0.571,up,up,H248-571,571,H248-571,10.10.7.144/28
NLZ,TARLAC-NL1576-AGGFMN-X16A-01,VE10/0/0.575,up,up,H248-575,575,H248-575,10.10.7.160/28
NLZ,TARLAC-NL1576-AGGFMN-X16A-01,VE10/0/0.579,up,up,H248-579,579,H248-579,10.10.7.176/28
NLZ,TARLAC-NL1576-AGGFMN-X16A-01,VE10/0/0.583,up,up,H248-583,583,H248-583,10.10.7.192/28
NLZ,TARLAC-NL1576-AGGFMN-X16A-01,VE10/0/0.587,up,up,H248-587,587,H248-587,10.10.7.208/28
NLZ,TARLAC-NL1576-AGGFMN-X16A-01,VE10/0/0.591,up,up,H248-591,591,H248-591,10.10.7.224/28
NLZ,TARLAC-NL1576-AGGFMN-X16A-01,VE10/0/0.595,up,up,H248-595,595,H248-595,10.10.9.48/28
NLZ,TARLAC-NL1576-AGGFMN-X16A-01,VE10/0/0.599,up,up,H248-599,599,H248-599,10.10.7.240/28
NLZ,TARLAC-NL1576-AGGFMN-X16A-01,VE10/0/0.603,up,up,H248-603,603,H248-603,10.10.9.0/28
NLZ,TARLAC-NL1576-AGGFMN-X16A-01,VE10/0/0.611,up,up,H248-611,611,H248-611,10.10.9.32/28
NLZ,TARLAC-NL1576-AGGFMN-X16A-01,VE10/0/0.615,up,up,H248-615,615,H248-615,10.10.9.64/28
NLZ,TARLAC-NL1576-AGGFMN-X16A-01,VE10/0/0.627,up,up,H248-627,627,H248-627,10.10.68.32/28
NLZ,TARLAC-NL1576-AGGFMN-X16A-01,VE10/0/0.663,up,up,H248-663,663,H248-663,10.109.212.0/24
NLZ,TARLAC-NL1576-AGGFMN-X16A-01,VE10/0/0.2013,up,up,"OLT BLSTERCLS-HG-01-FTTx (FIO-BLSTERCLSHG01FTTX_FMC) - SIP
",2013,SIP-50012013,
NLZ,TARLAC-NL1576-AGGFMN-X16A-01,VE10/0/0.2580,up,up,"SFP-ANG-EM-01 (FIO-SFPANGEM01_FMC) - SIGNALLING
",2580,H248-2580,100.71.248.128/26
NLZ,TARLAC-NL1576-AGGFMN-X16A-01,VE10/0/0.2581,up,up,"SFP-ANG-EM-01 (FIO-SFPANGEM01_FMC) - MEDIA
",2581,RTP-2581,100.71.252.128/26
NLZ,TARLAC-NL1576-AGGFMN-X16A-01,VE10/0/0.2582,up,up,"CML-EM-01 (FIO-CMLEM01_FMC) - SIGNALLING
",2582,H248-2582,100.71.248.192/26
NLZ,TARLAC-NL1576-AGGFMN-X16A-01,VE10/0/0.2583,up,up,"CML-EM-01 (FIO-CMLEM01_FMC) - MEDIA
",2583,RTP-2583,100.71.252.192/26
NLZ,TARLAC-NL1576-AGGFMN-X16A-01,VE10/0/0.2586,up,up,"MSL-EM-01 (FIO-MSLEM01_FMC) - SIGNALLING
",2586,H248-2586,100.71.249.64/26
NLZ,TARLAC-NL1576-AGGFMN-X16A-01,VE10/0/0.2587,up,up,"MSL-EM-01 (FIO-MSLEM01_FMC) - MEDIA
",2587,RTP-2587,100.71.253.64/26
NLZ,TARLAC-NL1576-AGGFMN-X16A-01,VE10/0/0.2588,up,up,"URD-EM-01 (FIO-URDEM01_FMC) - SIGNALLING
",2588,H248-2588,100.71.249.128/26
NLZ,TARLAC-NL1576-AGGFMN-X16A-01,VE10/0/0.2589,up,up,"URD-EM-01 (FIO-URDEM01_FMC) - MEDIA
",2589,RTP-2589,100.71.253.128/26
NLZ,TARLAC-NL1576-AGGFMN-X16A-01,VE10/0/0.2592,up,up,"BAG-EM-02 (FIO-BAGEM02_FMC) - SIGNALLING
",2592,H248-2592,100.71.250.0/26
NLZ,TARLAC-NL1576-AGGFMN-X16A-01,VE10/0/0.2593,up,up,"BAG-EM-02 (FIO-BAGEM02_FMC) - MEDIA
",2593,RTP-2593,100.71.254.0/26
NLZ,TARLAC-NL1576-AGGFMN-X16A-01,VE10/0/0.3055,up,up,"VDSL WLTRBALSA04001NL3655 (FIO-WLTRBALSA04001NL3655_FMC) - SIP
",3055,SIP-50003055,100.91.29.0/24
NLZ,TARLAC-NL1576-AGGFMN-X16A-01,VE10/0/0.3375,up,up,RTP-3375,3375,RTP-3375,10.127.145.16/28
NLZ,TARLAC-NL1576-AGGFMN-X16A-01,VE5/0/0.2633,up,up,"OLT SMCISALSA01001NL2130 (FIO-SMCISALSA01001NL2130_FMC) - SIP
",2633,SIP-2633,100.71.44.0/24
NLZ,TARLAC-NL1576-AGGFMN-X16A-01,VE5/0/0.2639,up,up,"OLT SMTUGE-LSA01-001-NL2092 (FIO-SMTUGELSA01001NL2092_FMC) - SIP
",2639,SIP-2639,100.71.45.0/24
NLZ,TARLAC-NL1576-AGGFMN-X16A-02,VE10/0/0.308,up,up,H248-308,308,H248-308,10.10.1.0/28
NLZ,TARLAC-NL1576-AGGFMN-X16A-02,VE10/0/0.312,up,up,H248-312,312,H248-312,10.10.1.16/28
NLZ,TARLAC-NL1576-AGGFMN-X16A-02,VE10/0/0.316,up,up,H248-316,316,H248-316,10.10.1.32/28
NLZ,TARLAC-NL1576-AGGFMN-X16A-02,VE10/0/0.324,up,up,RTP-324,324,RTP-324,10.10.2.48/28
NLZ,TARLAC-NL1576-AGGFMN-X16A-02,VE10/0/0.328,up,up,RTP-328,328,RTP-328,10.10.2.64/28
NLZ,TARLAC-NL1576-AGGFMN-X16A-02,VE10/0/0.332,up,up,RTP-332,332,RTP-332,10.10.2.80/28
NLZ,TARLAC-NL1576-AGGFMN-X16A-02,VE10/0/0.340,up,up,RTP-340,340,RTP-340,10.10.2.112/28
NLZ,TARLAC-NL1576-AGGFMN-X16A-02,VE10/0/0.344,up,up,RTP-344,344,RTP-344,10.10.2.128/28
NLZ,TARLAC-NL1576-AGGFMN-X16A-02,VE10/0/0.348,up,up,RTP-348,348,RTP-348,10.10.2.144/28
NLZ,TARLAC-NL1576-AGGFMN-X16A-02,VE10/0/0.352,up,up,RTP-352,352,RTP-352,10.10.2.160/28
NLZ,TARLAC-NL1576-AGGFMN-X16A-02,VE10/0/0.356,up,up,RTP-356,356,RTP-356,10.10.2.176/28
NLZ,TARLAC-NL1576-AGGFMN-X16A-02,VE10/0/0.360,up,up,RTP-360,360,RTP-360,10.10.2.192/28
NLZ,TARLAC-NL1576-AGGFMN-X16A-02,VE10/0/0.364,up,up,RTP-364,364,RTP-364,10.10.2.208/28
NLZ,TARLAC-NL1576-AGGFMN-X16A-02,VE10/0/0.368,up,up,RTP-368,368,RTP-368,10.10.2.224/28
NLZ,TARLAC-NL1576-AGGFMN-X16A-02,VE10/0/0.372,up,up,RTP-372,372,RTP-372,10.10.2.240/28
NLZ,TARLAC-NL1576-AGGFMN-X16A-02,VE10/0/0.376,up,up,RTP-376,376,RTP-376,10.10.4.0/28
NLZ,TARLAC-NL1576-AGGFMN-X16A-02,VE10/0/0.390,up,up,H248-390,390,H248-390,10.10.3.48/28
NLZ,TARLAC-NL1576-AGGFMN-X16A-02,VE10/0/0.398,up,up,RTP-398,398,RTP-398,10.10.4.64/28
NLZ,TARLAC-NL1576-AGGFMN-X16A-02,VE10/0/0.402,up,up,RTP-402,402,RTP-402,10.10.4.80/28
NLZ,TARLAC-NL1576-AGGFMN-X16A-02,VE10/0/0.406,up,up,H248-406,406,H248-406,10.10.3.96/28
NLZ,TARLAC-NL1576-AGGFMN-X16A-02,VE10/0/0.408,up,up,RTP-408,408,RTP-408,10.10.4.96/28
NLZ,TARLAC-NL1576-AGGFMN-X16A-02,VE10/0/0.414,up,up,RTP-414,414,RTP-414,10.10.6.0/28
NLZ,TARLAC-NL1576-AGGFMN-X16A-02,VE10/0/0.418,up,up,RTP-418,418,RTP-418,10.10.6.16/28
NLZ,TARLAC-NL1576-AGGFMN-X16A-02,VE10/0/0.424,up,up,RTP-424,424,RTP-424,10.10.6.32/28
NLZ,TARLAC-NL1576-AGGFMN-X16A-02,VE10/0/0.432,up,up,RTP-432,432,RTP-432,10.10.6.64/28
NLZ,TARLAC-NL1576-AGGFMN-X16A-02,VE10/0/0.486,up,up,H248-486,486,H248-486,10.10.5.80/28
NLZ,TARLAC-NL1576-AGGFMN-X16A-02,VE10/0/0.494,up,up,H248-494,494,H248-494,10.10.5.96/28
NLZ,TARLAC-NL1576-AGGFMN-X16A-02,VE10/0/0.498,up,up,H248-498,498,H248-498,10.10.5.112/28
NLZ,TARLAC-NL1576-AGGFMN-X16A-02,VE10/0/0.504,up,up,RTP-504,504,RTP-504,10.10.6.128/28
NLZ,TARLAC-NL1576-AGGFMN-X16A-02,VE10/0/0.508,up,up,RTP-508,508,RTP-508,10.10.6.144/28
NLZ,TARLAC-NL1576-AGGFMN-X16A-02,VE10/0/0.512,up,up,RTP-512,512,RTP-512,10.10.6.160/28
NLZ,TARLAC-NL1576-AGGFMN-X16A-02,VE10/0/0.516,up,up,RTP-516,516,RTP-516,10.10.6.176/28
NLZ,TARLAC-NL1576-AGGFMN-X16A-02,VE10/0/0.520,up,up,RTP-520,520,RTP-520,10.10.6.192/28
NLZ,TARLAC-NL1576-AGGFMN-X16A-02,VE10/0/0.524,up,up,RTP-524,524,RTP-524,10.10.6.208/28
NLZ,TARLAC-NL1576-AGGFMN-X16A-02,VE10/0/0.528,up,up,RTP-528,528,RTP-528,10.10.6.224/28
NLZ,TARLAC-NL1576-AGGFMN-X16A-02,VE10/0/0.532,up,up,RTP-532,532,RTP-532,10.10.6.240/28
NLZ,TARLAC-NL1576-AGGFMN-X16A-02,VE10/0/0.536,up,up,RTP-536,536,RTP-536,10.10.8.0/28
NLZ,TARLAC-NL1576-AGGFMN-X16A-02,VE10/0/0.540,up,up,RTP-540,540,RTP-540,10.10.8.16/28
NLZ,TARLAC-NL1576-AGGFMN-X16A-02,VE10/0/0.544,up,up,RTP-544,544,RTP-544,10.10.8.32/28
NLZ,TARLAC-NL1576-AGGFMN-X16A-02,VE10/0/0.548,up,up,RTP-548,548,RTP-548,10.10.8.48/28
NLZ,TARLAC-NL1576-AGGFMN-X16A-02,VE10/0/0.552,up,up,RTP-552,552,RTP-552,10.10.8.64/28
NLZ,TARLAC-NL1576-AGGFMN-X16A-02,VE10/0/0.556,up,up,RTP-556,556,RTP-556,10.10.8.80/28
NLZ,TARLAC-NL1576-AGGFMN-X16A-02,VE10/0/0.560,up,up,RTP-560,560,RTP-560,10.10.8.96/28
NLZ,TARLAC-NL1576-AGGFMN-X16A-02,VE10/0/0.564,up,up,RTP-564,564,RTP-564,10.10.8.112/28
NLZ,TARLAC-NL1576-AGGFMN-X16A-02,VE10/0/0.568,up,up,RTP-568,568,RTP-568,10.10.8.128/28
NLZ,TARLAC-NL1576-AGGFMN-X16A-02,VE10/0/0.572,up,up,RTP-572,572,RTP-572,10.10.8.144/28
NLZ,TARLAC-NL1576-AGGFMN-X16A-02,VE10/0/0.576,up,up,RTP-576,576,RTP-576,10.10.8.160/28
NLZ,TARLAC-NL1576-AGGFMN-X16A-02,VE10/0/0.580,up,up,RTP-580,580,RTP-580,10.10.8.176/28
NLZ,TARLAC-NL1576-AGGFMN-X16A-02,VE10/0/0.584,up,up,RTP-584,584,RTP-584,10.10.8.192/28
NLZ,TARLAC-NL1576-AGGFMN-X16A-02,VE10/0/0.588,up,up,RTP-588,588,RTP-588,10.10.8.208/28
NLZ,TARLAC-NL1576-AGGFMN-X16A-02,VE10/0/0.592,up,up,RTP-592,592,RTP-592,10.10.8.224/28
NLZ,TARLAC-NL1576-AGGFMN-X16A-02,VE10/0/0.596,up,up,RTP-596,596,RTP-596,10.10.10.48/28
NLZ,TARLAC-NL1576-AGGFMN-X16A-02,VE10/0/0.600,up,up,RTP-600,600,RTP-600,10.10.8.240/28
NLZ,TARLAC-NL1576-AGGFMN-X16A-02,VE10/0/0.604,up,up,RTP-604,604,RTP-604,10.10.10.0/28
NLZ,TARLAC-NL1576-AGGFMN-X16A-02,VE10/0/0.612,up,up,RTP-612,612,RTP-612,10.10.10.32/28
NLZ,TARLAC-NL1576-AGGFMN-X16A-02,VE10/0/0.616,up,up,RTP-616,616,RTP-616,10.10.10.64/28
NLZ,TARLAC-NL1576-AGGFMN-X16A-02,VE10/0/0.628,up,up,RTP-628,628,RTP-628,10.10.69.32/28
NLZ,TARLAC-NL1576-AGGFMN-X16A-02,VE10/0/0.664,up,up,RTP-664,664,RTP-664,10.109.213.0/24
NLZ,TARLAC-NL1576-AGGFMN-X16A-02,VE10/0/0.1952,up,up,"OLT BAG-HM-01 (FIO-BAGHM01_FMC) - SIP
",1952,SIP-50011952,
NLZ,TARLAC-NL1576-AGGFMN-X16A-02,VE10/0/0.3374,up,up,H248-3374,3374,H248-3374,10.127.144.16/28
NLZ,TARLAC-NL1576-AGGFMN-X16A-02,VE5/0/0.2614,up,up,"OLT TWAEROLSA01001NL3175 (FIO-TWAEROLSA01001NL3175_FMC) - SIP
",2614,SIP-50002614,100.64.24.0/21
NLZ,CABANATUAN-NL1115-AGGFMN-X16A-01,VE3/0/0.335,up,up,H248-335,335,H248-335,10.10.1.96/28
NLZ,CABANATUAN-NL1115-AGGFMN-X16A-01,VE3/0/0.387,up,up,RTP-387,387,RTP-387,10.10.4.32/28
NLZ,CABANATUAN-NL1115-AGGFMN-X16A-01,VE3/0/0.427,up,up,H248-427,427,H248-427,10.10.5.48/28
NLZ,CABANATUAN-NL1115-AGGFMN-X16A-01,VE3/0/0.2531,up,up,"OLT PRD2-SFP-HM-01 - DATA (FIO-PRD2-SFP-HM-01_FMC)
",2531,SIP-2531,100.125.96.0/21
NLZ,CABANATUAN-NL1115-AGGFMN-X16A-01,VE3/0/0.2576,up,up,"MAL-SRF-EM-01 (FIO-MALSRFEM01_FMC) - SIGNALLING
",2576,H248-2576,100.71.248.0/26
NLZ,CABANATUAN-NL1115-AGGFMN-X16A-01,VE3/0/0.2577,up,up,"MAL-SRF-EM-01 (FIO-MALSRFEM01_FMC) - MEDIA
",2577,RTP-2577,100.71.252.0/26
NLZ,CABANATUAN-NL1115-AGGFMN-X16A-01,VE3/0/0.2584,up,up,"GPN-EM-01 (FIO-GPNEM01_FMC) - SIGNALLING
",2584,H248-2584,100.71.249.0/26
NLZ,CABANATUAN-NL1115-AGGFMN-X16A-01,VE3/0/0.2585,up,up,"GPN-EM-01 (FIO-GPNEM01_FMC) - MEDIA
",2585,RTP-2585,100.71.253.0/26
NLZ,CABANATUAN-NL1115-AGGFMN-X16A-01,VE3/0/0.335,up,up,H248-335,335,H248-335,10.10.1.96/28
NLZ,CABANATUAN-NL1115-AGGFMN-X16A-01,VE3/0/0.387,up,up,RTP-387,387,RTP-387,10.10.4.32/28
NLZ,CABANATUAN-NL1115-AGGFMN-X16A-01,VE3/0/0.427,up,up,H248-427,427,H248-427,10.10.5.48/28
NLZ,CABANATUAN-NL1115-AGGFMN-X16A-01,VE3/0/0.2531,up,up,"OLT PRD2-SFP-HM-01 - DATA (FIO-PRD2-SFP-HM-01_FMC)
",2531,SIP-2531,100.125.96.0/21
NLZ,CABANATUAN-NL1115-AGGFMN-X16A-01,VE3/0/0.2576,up,up,"MAL-SRF-EM-01 (FIO-MALSRFEM01_FMC) - SIGNALLING
",2576,H248-2576,100.71.248.0/26
NLZ,CABANATUAN-NL1115-AGGFMN-X16A-01,VE3/0/0.2577,up,up,"MAL-SRF-EM-01 (FIO-MALSRFEM01_FMC) - MEDIA
",2577,RTP-2577,100.71.252.0/26
NLZ,CABANATUAN-NL1115-AGGFMN-X16A-01,VE3/0/0.2584,up,up,"GPN-EM-01 (FIO-GPNEM01_FMC) - SIGNALLING
",2584,H248-2584,100.71.249.0/26
NLZ,CABANATUAN-NL1115-AGGFMN-X16A-01,VE3/0/0.2585,up,up,"GPN-EM-01 (FIO-GPNEM01_FMC) - MEDIA
",2585,RTP-2585,100.71.253.0/26
NLZ,CABANATUAN-NL1115-AGGFMN-X16A-01,VE4/0/0.2637,up,up,"OLT SMPULNLSA01001NL2958 (FIO-SMPULNLSA01001NL2958_FMC) - SIP
",2637,SIP-50002637,100.71.46.0/24
NLZ,CABANATUAN-NL1115-AGGFMN-X16A-01,VE4/0/0.2637,up,up,"OLT SMPULNLSA01001NL2958 (FIO-SMPULNLSA01001NL2958_FMC) - SIP
",2637,SIP-50002637,100.71.46.0/24
NLZ,CABANATUAN-NL1115-AGGFMN-X16A-02,VE3/0/0.336,up,up,RTP-336,336,RTP-336,10.10.2.96/28
NLZ,CABANATUAN-NL1115-AGGFMN-X16A-02,VE3/0/0.386,up,up,H248-386,386,H248-386,10.10.3.32/28
NLZ,CABANATUAN-NL1115-AGGFMN-X16A-02,VE3/0/0.428,up,up,RTP-428,428,RTP-428,10.10.6.48/28
NLZ,CABANATUAN-NL1115-AGGFMN-X16A-02,VE3/0/0.336,up,up,RTP-336,336,RTP-336,10.10.2.96/28
NLZ,CABANATUAN-NL1115-AGGFMN-X16A-02,VE3/0/0.386,up,up,H248-386,386,H248-386,10.10.3.32/28
NLZ,CABANATUAN-NL1115-AGGFMN-X16A-02,VE3/0/0.428,up,up,RTP-428,428,RTP-428,10.10.6.48/28
SLZ,BACOOR-SL565-AGGFMN-X16A-01,VE10/0/0.162,up,up,"BCR-EM-01 (FIO-BCREM01_FMC) - SIGNALLING
",162,H248-162,100.87.248.0/26
SLZ,BACOOR-SL565-AGGFMN-X16A-01,VE10/0/0.163,up,up,"BCR-EM-01 (FIO-BCREM01_FMC) - MEDIA
",163,RTP-163,100.87.252.0/26
SLZ,BACOOR-SL565-AGGFMN-X16A-01,VE10/0/0.412,up,up,"BAC-VAL1-HM-01 (FIO-BACVAL1HM01_FMC) - IPOE
",412,IPOE-60790400,100.120.124.0/22
SLZ,BACOOR-SL565-AGGFMN-X16A-01,VE10/0/0.645,up,up,H248-645,645,H248-645,10.109.151.0/25
SLZ,BACOOR-SL565-AGGFMN-X16A-01,VE10/0/0.893,up,up,RTP-893,893,RTP-893,10.10.30.32/28
SLZ,BACOOR-SL565-AGGFMN-X16A-01,VE10/0/0.895,up,up,H248-895,895,H248-895,10.10.29.48/28
SLZ,BACOOR-SL565-AGGFMN-X16A-01,VE10/0/0.1001,up,up,RTP-1001,1001,RTP-1001,10.10.30.80/28
SLZ,BACOOR-SL565-AGGFMN-X16A-01,VE10/0/0.1715,up,up,H248-1715,1715,H248-1715,10.127.32.32/28
SLZ,BACOOR-SL565-AGGFMN-X16A-01,VE10/0/0.1733,up,up,H248-1733,1733,H248-1733,10.10.11.0/28
SLZ,BACOOR-SL565-AGGFMN-X16A-01,VE10/0/0.1737,up,up,RTP-1737,1737,RTP-1737,10.10.13.16/28
SLZ,BACOOR-SL565-AGGFMN-X16A-01,VE10/0/0.1739,up,up,H248-1739,1739,H248-1739,10.10.11.32/28
SLZ,BACOOR-SL565-AGGFMN-X16A-01,VE10/0/0.1743,up,up,RTP-1743,1743,RTP-1743,10.10.13.48/28
SLZ,BACOOR-SL565-AGGFMN-X16A-01,VE10/0/0.1751,up,up,H248-1751,1751,H248-1751,10.10.11.64/28
SLZ,BACOOR-SL565-AGGFMN-X16A-01,VE10/0/0.1755,up,up,RTP-1755,1755,RTP-1755,10.10.13.80/28
SLZ,BACOOR-SL565-AGGFMN-X16A-01,VE10/0/0.1761,up,up,RTP-1761,1761,RTP-1761,10.10.13.112/28
SLZ,BACOOR-SL565-AGGFMN-X16A-01,VE10/0/0.1763,up,up,H248-1763,1763,H248-1763,10.10.11.128/28
SLZ,BACOOR-SL565-AGGFMN-X16A-01,VE10/0/0.1767,up,up,RTP-1767,1767,RTP-1767,10.10.13.144/28
SLZ,BACOOR-SL565-AGGFMN-X16A-01,VE10/0/0.1769,up,up,H248-1769,1769,H248-1769,10.10.11.160/28
SLZ,BACOOR-SL565-AGGFMN-X16A-01,VE10/0/0.1773,up,up,RTP-1773,1773,RTP-1773,10.10.13.176/28
SLZ,BACOOR-SL565-AGGFMN-X16A-01,VE10/0/0.1775,up,up,H248-1775,1775,H248-1775,10.10.11.192/28
SLZ,BACOOR-SL565-AGGFMN-X16A-01,VE10/0/0.1779,up,up,RTP-1779,1779,RTP-1779,10.10.13.208/28
SLZ,BACOOR-SL565-AGGFMN-X16A-01,VE10/0/0.1781,up,up,H248-1781,1781,H248-1781,10.10.11.224/28
SLZ,BACOOR-SL565-AGGFMN-X16A-01,VE10/0/0.1785,up,up,RTP-1785,1785,RTP-1785,10.10.13.240/28
SLZ,BACOOR-SL565-AGGFMN-X16A-01,VE10/0/0.1787,up,up,H248-1787,1787,H248-1787,10.10.12.0/28
SLZ,BACOOR-SL565-AGGFMN-X16A-01,VE10/0/0.1791,up,up,RTP-1791,1791,RTP-1791,10.10.14.16/28
SLZ,BACOOR-SL565-AGGFMN-X16A-01,VE10/0/0.1793,up,up,H248-1793,1793,H248-1793,10.10.12.32/28
SLZ,BACOOR-SL565-AGGFMN-X16A-01,VE10/0/0.1797,up,up,RTP-1797,1797,RTP-1797,10.10.14.48/28
SLZ,BACOOR-SL565-AGGFMN-X16A-01,VE10/0/0.1799,up,up,H248-1799,1799,H248-1799,10.10.12.64/28
SLZ,BACOOR-SL565-AGGFMN-X16A-01,VE10/0/0.1803,up,up,RTP-1803,1803,RTP-1803,10.10.14.80/28
SLZ,BACOOR-SL565-AGGFMN-X16A-01,VE10/0/0.1809,up,up,RTP-1809,1809,RTP-1809,10.10.14.112/28
SLZ,BACOOR-SL565-AGGFMN-X16A-01,VE10/0/0.3161,up,up,"VDSL WLTRMO-LSA04-001-SL5328 (FIO-WLTRMOLSA04001SL5328_FMC) - SIP
",3161,SIP-70003161,100.91.116.0/23
SLZ,BACOOR-SL565-AGGFMN-X16A-01,VE10/0/0.162,up,up,"BCR-EM-01 (FIO-BCREM01_FMC) - SIGNALLING
",162,H248-162,100.87.248.0/26
SLZ,BACOOR-SL565-AGGFMN-X16A-01,VE10/0/0.163,up,up,"BCR-EM-01 (FIO-BCREM01_FMC) - MEDIA
",163,RTP-163,100.87.252.0/26
SLZ,BACOOR-SL565-AGGFMN-X16A-01,VE10/0/0.412,up,up,"BAC-VAL1-HM-01 (FIO-BACVAL1HM01_FMC) - IPOE
",412,IPOE-60790400,100.120.124.0/22
SLZ,BACOOR-SL565-AGGFMN-X16A-01,VE10/0/0.645,up,up,H248-645,645,H248-645,10.109.151.0/25
SLZ,BACOOR-SL565-AGGFMN-X16A-01,VE10/0/0.893,up,up,RTP-893,893,RTP-893,10.10.30.32/28
SLZ,BACOOR-SL565-AGGFMN-X16A-01,VE10/0/0.895,up,up,H248-895,895,H248-895,10.10.29.48/28
SLZ,BACOOR-SL565-AGGFMN-X16A-01,VE10/0/0.1001,up,up,RTP-1001,1001,RTP-1001,10.10.30.80/28
SLZ,BACOOR-SL565-AGGFMN-X16A-01,VE10/0/0.1715,up,up,H248-1715,1715,H248-1715,10.127.32.32/28
SLZ,BACOOR-SL565-AGGFMN-X16A-01,VE10/0/0.1733,up,up,H248-1733,1733,H248-1733,10.10.11.0/28
SLZ,BACOOR-SL565-AGGFMN-X16A-01,VE10/0/0.1737,up,up,RTP-1737,1737,RTP-1737,10.10.13.16/28
SLZ,BACOOR-SL565-AGGFMN-X16A-01,VE10/0/0.1739,up,up,H248-1739,1739,H248-1739,10.10.11.32/28
SLZ,BACOOR-SL565-AGGFMN-X16A-01,VE10/0/0.1743,up,up,RTP-1743,1743,RTP-1743,10.10.13.48/28
SLZ,BACOOR-SL565-AGGFMN-X16A-01,VE10/0/0.1751,up,up,H248-1751,1751,H248-1751,10.10.11.64/28
SLZ,BACOOR-SL565-AGGFMN-X16A-01,VE10/0/0.1755,up,up,RTP-1755,1755,RTP-1755,10.10.13.80/28
SLZ,BACOOR-SL565-AGGFMN-X16A-01,VE10/0/0.1761,up,up,RTP-1761,1761,RTP-1761,10.10.13.112/28
SLZ,BACOOR-SL565-AGGFMN-X16A-01,VE10/0/0.1763,up,up,H248-1763,1763,H248-1763,10.10.11.128/28
